service_id,date,exception_type
12280311,20170130,1
12280311,20170206,1
12280311,20170213,1
12280311,20170220,1
12280311,20170227,1
12280311,20170306,1
12280311,20170313,1
12280311,20170320,1
12280311,20170327,1
12280311,20170403,1
12280311,20170410,1
12280311,20170418,1
12280311,20170424,1
12280311,20170502,1
2025239,20161219,1
2025239,20161220,1
2025239,20161221,1
2025239,20161222,1
12280313,20170103,1
12280313,20170104,1
12280313,20170105,1
12280313,20170106,1
12280313,20170110,1
12280313,20170111,1
12280313,20170112,1
12280313,20170113,1
12280313,20170117,1
12280313,20170118,1
12280313,20170119,1
12280313,20170120,1
12280313,20170124,1
12280313,20170125,1
12280313,20170126,1
12280313,20170127,1
12280313,20170131,1
12280313,20170201,1
12280313,20170202,1
12280313,20170203,1
12280313,20170221,1
12280313,20170222,1
12280313,20170223,1
12280313,20170224,1
12280313,20170228,1
12280313,20170301,1
12280313,20170302,1
12280313,20170303,1
12280313,20170307,1
12280313,20170308,1
12280313,20170309,1
12280313,20170310,1
12280313,20170314,1
12280313,20170315,1
12280313,20170316,1
12280313,20170317,1
12280313,20170321,1
12280313,20170322,1
12280313,20170323,1
12280313,20170324,1
12280313,20170328,1
12280313,20170329,1
12280313,20170330,1
12280313,20170331,1
12280313,20170404,1
12280313,20170405,1
12280313,20170406,1
12280313,20170407,1
12280313,20170425,1
12280313,20170426,1
12280313,20170427,1
12280313,20170428,1
