service_id,date,exception_type
12280294,20170128,1
12280294,20170204,1
12280294,20170225,1
12280294,20170304,1
12280294,20170311,1
12280294,20170318,1
12280294,20170325,1
12280294,20170401,1
12280294,20170408,1
12280294,20170429,1
12280294,20170506,1
2280290,20170206,1
2280290,20170207,1
2280290,20170208,1
2280290,20170209,1
2280290,20170213,1
2280290,20170214,1
2280290,20170215,1
2280290,20170216,1
2280290,20170410,1
2280290,20170411,1
2280290,20170412,1
2280290,20170413,1
2280290,20170418,1
2280290,20170419,1
2280290,20170420,1
12025142,20161111,1
12025142,20161119,1
12025142,20161126,1
12025142,20161203,1
12025142,20161210,1
12025142,20161217,1
2280291,20170107,1
2280291,20170114,1
2280291,20170121,1
2280291,20170128,1
2280291,20170204,1
2280291,20170211,1
2280291,20170218,1
2280291,20170225,1
2280291,20170304,1
2280291,20170311,1
2280291,20170318,1
2280291,20170325,1
2280291,20170401,1
2280291,20170408,1
2280291,20170415,1
2280291,20170422,1
2280291,20170429,1
2280291,20170506,1
12280290,20170207,1
12280290,20170208,1
12280290,20170209,1
12280290,20170210,1
12280290,20170214,1
12280290,20170215,1
12280290,20170216,1
12280290,20170217,1
12280290,20170411,1
12280290,20170412,1
12280290,20170413,1
12280290,20170414,1
12280290,20170419,1
12280290,20170420,1
12280290,20170421,1
11539813,20170101,1
12025145,20161224,1
2280294,20170106,1
2280294,20170113,1
2280294,20170120,1
2280294,20170127,1
2280294,20170203,1
2280294,20170224,1
2280294,20170303,1
2280294,20170310,1
2280294,20170317,1
2280294,20170324,1
2280294,20170331,1
2280294,20170407,1
2280294,20170428,1
2280294,20170505,1
2280296,20170210,1
2280296,20170217,1
2280296,20170414,1
2280296,20170421,1
1539813,20161231,1
2025134,20161109,1
2025134,20161114,1
2025134,20161115,1
2025134,20161116,1
2025134,20161117,1
2025134,20161121,1
2025134,20161122,1
2025134,20161123,1
2025134,20161124,1
2025134,20161128,1
2025134,20161129,1
2025134,20161130,1
2025134,20161201,1
2025134,20161205,1
2025134,20161206,1
2025134,20161207,1
2025134,20161208,1
2025134,20161212,1
2025134,20161213,1
2025134,20161214,1
2025134,20161215,1
12025134,20161110,1
12025134,20161115,1
12025134,20161116,1
12025134,20161117,1
12025134,20161118,1
12025134,20161122,1
12025134,20161123,1
12025134,20161124,1
12025134,20161125,1
12025134,20161129,1
12025134,20161130,1
12025134,20161201,1
12025134,20161202,1
12025134,20161206,1
12025134,20161207,1
12025134,20161208,1
12025134,20161209,1
12025134,20161213,1
12025134,20161214,1
12025134,20161215,1
12025134,20161216,1
12025131,20161114,1
12025131,20161121,1
12025131,20161128,1
12025131,20161205,1
12025131,20161212,1
12025131,20161219,1
12025131,20161226,1
12025132,20161112,1
2025132,20161111,1
2025131,20161113,1
2025131,20161120,1
2025131,20161127,1
2025131,20161204,1
2025131,20161211,1
2025131,20161218,1
2025131,20161225,1
12025137,20161220,1
12025137,20161221,1
12025137,20161222,1
12025137,20161223,1
12025138,20161113,1
12025138,20161120,1
12025138,20161127,1
12025138,20161204,1
12025138,20161211,1
12025138,20161218,1
12025138,20161225,1
12025136,20161227,1
12025136,20161228,1
12025136,20161229,1
12025136,20161230,1
