service_id,date,exception_type
12280370,20170401,1
12280370,20170408,1
12280370,20170429,1
2025387,20161230,1
2025363,20161219,1
2025363,20161220,1
2025363,20161221,1
2025363,20161222,1
2025361,20161226,1
2025361,20161227,1
2025361,20161228,1
2025361,20161229,1
2025343,20161111,1
12025358,20161110,1
12025358,20161115,1
12025358,20161116,1
12025358,20161117,1
12025358,20161118,1
12025358,20161122,1
12025358,20161123,1
12025358,20161124,1
12025358,20161125,1
12025358,20161129,1
12025358,20161130,1
12025358,20161201,1
12025358,20161202,1
12025358,20161206,1
12025358,20161207,1
12025358,20161208,1
12025358,20161209,1
12025358,20161213,1
12025358,20161214,1
12025358,20161215,1
12025358,20161216,1
12025391,20161111,1
12025391,20161119,1
12025391,20161126,1
12025391,20161203,1
12025391,20161210,1
12025391,20161217,1
12280369,20170211,1
12280369,20170218,1
12280369,20170415,1
12280369,20170422,1
12280369,20170506,1
2280370,20170106,1
2280370,20170113,1
2280370,20170120,1
2280370,20170127,1
2280370,20170203,1
2280370,20170224,1
2280370,20170303,1
2280370,20170310,1
2280370,20170317,1
2280370,20170324,1
2280370,20170331,1
2280370,20170407,1
2280370,20170428,1
2025338,20161113,1
2025338,20161120,1
2025338,20161127,1
2025338,20161204,1
2025338,20161211,1
2025338,20161218,1
2025338,20161225,1
12025372,20161113,1
12025372,20161120,1
12025372,20161127,1
12025372,20161204,1
12025372,20161211,1
12025372,20161218,1
12025372,20161225,1
2025358,20161109,1
2025358,20161114,1
2025358,20161115,1
2025358,20161116,1
2025358,20161117,1
2025358,20161121,1
2025358,20161122,1
2025358,20161123,1
2025358,20161124,1
2025358,20161128,1
2025358,20161129,1
2025358,20161130,1
2025358,20161201,1
2025358,20161205,1
2025358,20161206,1
2025358,20161207,1
2025358,20161208,1
2025358,20161212,1
2025358,20161213,1
2025358,20161214,1
2025358,20161215,1
11546589,20170101,1
12025338,20161114,1
12025338,20161121,1
12025338,20161128,1
12025338,20161205,1
12025338,20161212,1
12025338,20161219,1
12025338,20161226,1
2280358,20170101,1
2280358,20170108,1
2280358,20170115,1
2280358,20170122,1
2280358,20170129,1
2280358,20170205,1
2280358,20170212,1
2280358,20170219,1
2280358,20170226,1
2280358,20170305,1
2280358,20170312,1
2280358,20170319,1
2280358,20170326,1
2280358,20170402,1
2280358,20170409,1
2280358,20170417,1
2280358,20170423,1
2280358,20170501,1
